contract_id,cname,cik,ftype,fdate,link,Column1,Sales contract? (Y/N),Filer is seller? (Y/N),Amendment? (Y/N),Amendment #,Customer name (be consistent),Sold product/service (be consistent),Notes,Total Words,Flesch Reading Ease Score,Gunning Fog Index,Number of Entities,Words in Entities,Number of Times,Words in Times,Number of Locations,Words in Locations,Number of Organizations,Words in Organizations,Number of Persons,Words in Persons,Number of Money,Words in Money,Number of Percentages,Words in Percentages,Number of Dates,Words in Dates,Total Sentences,Total Forward Sentences,Forward Ratio,Uncertainty Words,Polarity,Subjectivity,Positive Words,Negative Words,24b,confidential treatment,ct order,redact,rule 406,rights,obligations,commercial substance,performance obligation,probable,collectib,at a point in time,over time,variable consideration,noncash consideration,transaction price,standalone selling price,1Gram Cos Sim Step1 max=.95  ,1Gram Step 2Max 0.95,1Gram Cos Sim Step3,1Gram Cos Sim Step4  ,"1Gram Cos Sim Step5, including 5.1 and 5.2",1Gram Cos Sim Step5.1,1Gram Cos Sim Step5.2,1Gram Cos Sim All
1,NII HOLDINGS INC,1037016,10-K,3/27/2003,https://www.sec.gov/Archives/edgar/data/1037016/000095013303000976/w84596exv10w22.htm,,Y,Y,,,Nextel,Mobile Radio Service,,1386,31.89,18.02,298,666,0,0,1,2,130,327,36,76,5,13,3,6,13,25,73,4,0.05,5,0.01,0.37,8,38,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0.010183168,0.00041514,0.000537496,0,0.000912798,0,0,0.002696947
1,SILICON LABORATORIES INC,1038074,8-K,3/29/2007,https://www.sec.gov/Archives/edgar/data/1038074/000110465907023700/a07-8889_1ex10d1.htm,,Y,Y,,,NXP BV,IP Licenses,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
2,HESKA CORP,1038133,10-K,3/3/2008,https://www.sec.gov/Archives/edgar/data/1038133/000110465908014804/a08-2750_1ex10d43.htm,,Y,Y,,,Fuji,Analyzer,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003960348,0.002644032,0.004850429,0.010012458,0.002330597,0.000561803,0.001999143,0.006201846
1,HESKA CORP,1038133,10-K,3/15/2013,https://www.sec.gov/Archives/edgar/data/1038133/000119312513108014/d500077dex1056.htm,,Y,Y,Y,2,Merck,Veterinary products,,474,11.52,20.21,76,171,0,0,1,1,25,57,4,8,0,0,0,0,2,8,26,1,0.04,0,0.08,0.54,4,9,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000859128,0,0.002767559,0,0.001043662,0,0.002064015,0.001234013
1,HESKA CORP,1038133,10-Q,5/14/2015,https://www.sec.gov/Archives/edgar/data/1038133/000103813315000083/ex10-2.htm,,Y,Y,Y,2,Fuji ,Analyzer,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001638196,0,0,0,0,0.000458359
1,HESKA CORP,1038133,10-K,3/15/2016,https://www.sec.gov/Archives/edgar/data/1038133/000103813316000212/heska-12312015xexx10x68.htm,,Y,Y,Y,5,Merck,Veterinary products,,972,21.5,18.79,154,331,0,0,1,1,74,139,7,15,0,0,1,6,14,46,59,5,0.08,4,-0.05,0.48,10,26,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100451,0,0,0,0,2.81E-05
1,HESKA CORP,1038133,10-Q,5/10/2016,https://www.sec.gov/Archives/edgar/data/1038133/000103813316000241/heska-03312016xexx10x1.htm,,Y,Y,Y,5,Merck,Veterinary products,,993,23.63,17.97,156,342,0,0,1,1,74,139,7,15,0,0,1,6,16,54,61,5,0.08,4,-0.04,0.48,11,26,0,12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100064,0,0,0,0,2.80E-05
1,HESKA CORP,1038133,10-K,3/9/2018,https://www.sec.gov/Archives/edgar/data/1038133/000103813318000007/exhibit1047.htm,,Y,Y,Y,6,Merck,Veterinary products,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
2,HESKA CORP,1038133,10-K,3/9/2018,https://www.sec.gov/Archives/edgar/data/1038133/000103813318000007/exhibit1060.htm,,Y,Y,,,Butler Animal Health,products,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007231552,0.001466737,0.006543372,0.000417781,0.002028873,0.002470164,0.001003107,0.004322712
1,HESKA CORP,1038133,10-Q,8/7/2019,https://www.sec.gov/Archives/edgar/data/1038133/000103813319000050/heska-06302019xexx10x1.htm,,Y,Y,Y,1,Elanco US,Products and licenses,,1289,0.15,24.11,203,418,4,4,1,3,63,123,50,56,0,0,0,0,16,57,61,8,0.13,4,0.11,0.49,29,8,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
2,HESKA CORP,1038133,10-Q,8/7/2019,https://www.sec.gov/Archives/edgar/data/1038133/000103813319000050/heska-06302019xexx10x2.htm,,Y,Y,Y,,Elanco US,Products and licenses,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001800671,0,0,0,0,0.000503819
3,HESKA CORP,1038133,10-Q,8/7/2019,https://www.sec.gov/Archives/edgar/data/1038133/000103813319000050/heska-06302019xexx10x3.htm,,Y,Y,Y,2,Elanco US,Products and licenses,,708,6.07,24.97,126,278,1,5,0,0,44,105,14,16,0,0,0,0,12,41,37,3,0.08,3,0.05,0.41,12,10,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0.003445358,0,0,0,0,0.000963994
1,HESKA CORP,1038133,10-K,2/28/2020,https://www.sec.gov/Archives/edgar/data/1038133/000103813320000013/heska-12312019xex1057.htm,,Y,Y,Y,3,Fuji ,Analyzer,,1392,17.85,19.65,242,491,0,0,16,16,63,107,25,28,0,0,0,0,21,83,76,0,0,9,0.04,0.4,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,HESKA CORP,1038133,10-Q,11/5/2020,https://www.sec.gov/Archives/edgar/data/1038133/000103813320000081/heska-09302020xex10x1.htm,,Y,Y,Y,6,Merck,Veterinary products,,2980,22.72,18.23,442,897,1,3,2,2,178,377,20,50,0,0,0,0,47,120,158,12,0.08,13,-0.03,0.44,4,135,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0.002195145,0.00121384,0.002795535,0.000801999,0.001458858,0,0.002885132,0.002087233
1,OSI SYSTEMS INC,1039065,8-K,11/4/2005,https://www.sec.gov/Archives/edgar/data/1039065/000119312505216715/dex101.htm,,Y,Y,,,Spacelabs Healthcare,services,,1484,33.17,15.05,189,340,0,0,1,1,120,225,9,19,0,0,1,3,6,16,113,11,0.1,12,0.04,0.38,9,34,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0.014074249,0.00281411,0.005301841,0.000302495,0.004116467,0,0.003442964,0.006221369
1,L3 TECHNOLOGIES INC,1039101,10-Q,11/5/2012,https://www.sec.gov/Archives/edgar/data/1039101/000119312512451896/d414356dex103.htm,,Y,Y,,,Engility,transitional services,,7796,13.24,17.94,1288,2706,7,15,9,13,510,1277,99,199,22,40,8,24,135,300,337,97,0.29,48,-0.04,0.41,22,202,0,0,0,0,0,11,23,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
2,L3 TECHNOLOGIES INC,1039101,10-Q,11/5/2012,https://www.sec.gov/Archives/edgar/data/1039101/000119312512451896/d414356dex104.htm,,Y,Y,,,Engility,Goods and services,,12212,8.68,19.77,1968,3798,38,47,9,17,827,2125,214,261,18,36,0,0,115,196,535,45,0.08,101,0.03,0.35,78,277,0,15,0,0,0,24,15,0,0,0,0,0,0,0,0,0,0,0.102403029,0.153268258,0.081658466,0.085667654,0.021579324,0.002914499,0.027781774,0.102487015
1,ROCKWELL MEDICAL INC,1041024,10-K,3/16/2009,https://www.sec.gov/Archives/edgar/data/1041024/000095015209002684/k47570exv10w31.htm,,Y,Y,Y,2,Davita,Dry Acid Mixer,,1336,31.85,15.05,256,534,1,3,2,4,90,157,15,35,0,0,2,5,34,99,86,6,0.07,17,0.04,0.36,20,44,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0.00365942,0.001286845,0.003543905,0.003935794,0.003301591,0.003174682,0.00206842,0.004020165
1,ROCKWELL MEDICAL INC,1041024,10-K,3/7/2011,https://www.sec.gov/Archives/edgar/data/1041024/000095012311022695/k50169exv10w39.htm,,Y,Y,,,Davita,Dry Acid Mixer,,3920,-9.87,30.66,798,1562,1,3,0,0,490,982,73,126,3,5,1,2,24,52,185,21,0.11,35,0.01,0.39,19,122,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0.00511368,0.003757751,0.006714337,0.003748067,0.003200463,0.000873141,0.002170886,0.005575422
1,ROCKWELL MEDICAL INC,1041024,10-K/A,5/27/2011,https://www.sec.gov/Archives/edgar/data/1041024/000095012311055032/k50446exv10w39.htm,,Y,Y,,,Davita,Dry Acid Mixer,,296,31.72,13.81,23,47,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004877463,0.003443845,0.006366965,0.00343497,0.003364582,0.001662293,0.002416193,0.005323366
1,ROCKWELL MEDICAL INC,1041024,10-Q,8/1/2013,https://www.sec.gov/Archives/edgar/data/1041024/000110465913059003/a13-13993_1ex10d55.htm,,Y,Y,Y,1,Davita,Dry Acid Mixer,,296,31.72,13.81,23,47,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006395694,0.002719209,0.006438443,0.003863626,0.003568374,0.001762977,0.002562542,0.005728491
4,ROCKWELL MEDICAL INC,1041024,10-K,3/18/2019,https://www.sec.gov/Archives/edgar/data/1041024/000155837019002200/rmti-20181231ex1038ebc4b.htm,,Y,Y,Y,1,Davita,Products,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001194537,0,0.000482172,0,0,0,0,0.000397377
5,ROCKWELL MEDICAL INC,1041024,10-K,3/18/2019,https://www.sec.gov/Archives/edgar/data/1041024/000155837019002200/rmti-20181231ex10395258f.htm,,Y,Y,Y,2,Davita,Products,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001152288,0,0.000465119,0,0,0,0,0.000383322
1,ROCKWELL MEDICAL INC,1041024,10-Q,11/12/2019,https://www.sec.gov/Archives/edgar/data/1041024/000155837019010699/rmti-20190930ex10120d29f.htm,,Y,Y,,,Davita,Dialysis products,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004223516,0.002019124,0.004368498,0.002709437,0.002522391,0.00117799,0.001985296,0.00394342
1,CYMABAY THERAPEUTICS INC,1042074,10-K,3/23/2017,https://www.sec.gov/Archives/edgar/data/1042074/000119312517093759/d313525dex1027.htm,,Y,Y,,,Kowa,Licenses,,13180,-41.68,39.23,2449,4753,5,11,5,9,1142,2302,111,181,5,9,2,7,102,157,496,163,0.33,97,0.06,0.42,156,468,0,0,0,0,0,68,24,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,YUNHONG CTI LTD,1042187,8-K,3/22/2006,https://www.sec.gov/Archives/edgar/data/1042187/000114420406011138/v038338_ex10-1.htm,,Y,Y,,,ITW,Plastic Films and pouches,,1710,42.14,14.48,272,532,1,2,2,4,119,186,23,48,0,0,2,6,16,49,119,16,0.13,12,-0.04,0.37,3,38,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0.009631333,0.002794888,0.005956223,0.010865909,0.005811855,0.000767223,0.001963439,0.008935155
1,YUNHONG CTI LTD,1042187,8-K,5/3/2006,https://www.sec.gov/Archives/edgar/data/1042187/000114420406018160/v041976_ex10-1.htm,,Y,Y,,,Rapak,Licenses,,713,16.4,28.04,176,321,0,0,0,0,39,78,13,22,0,0,5,14,30,66,30,4,0.13,2,-0.01,0.32,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,YUNHONG CTI LTD,1042187,8-K,2/6/2008,https://www.sec.gov/Archives/edgar/data/1042187/000114420408006443/v102119_ex10-1.htm,,Y,Y,,,S.C. Johnson,,,4182,25.12,13.87,782,1504,2,6,3,8,258,602,286,375,3,16,2,4,40,106,264,25,0.09,37,0.09,0.36,30,98,0,0,0,1,0,26,8,0,0,0,0,0,0,0,0,0,0,0.006728385,0.001724433,0.008944005,0.001612029,0.002074763,0.000887657,0.002323999,0.005287641
1,YUNHONG CTI LTD,1042187,8-K/A,3/19/2008,https://www.sec.gov/Archives/edgar/data/1042187/000114420408016332/v107256_ex10-1.htm,,Y,Y,,,S.C. Johnson,,,6282,20.25,15.62,1090,2255,2,4,7,16,391,962,350,472,5,22,4,8,84,277,312,37,0.12,51,0.07,0.37,40,127,0,0,0,1,0,27,7,0,0,0,0,0,0,0,0,0,0,0.00833132,0.007106428,0.00965707,0.004099148,0.002333395,0.000630458,0.002941078,0.007564782
1,YUNHONG CTI LTD,1042187,8-K,5/8/2008,https://www.sec.gov/Archives/edgar/data/1042187/000114420408026810/v113096_ex10-1.htm,,Y,Y,Y,,Rapak,Licenses,,225,36.76,16.8,56,131,0,0,0,0,9,17,5,9,1,1,2,4,13,53,10,3,0.3,1,0.09,0.38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001442612,0,0.000291154,0,0,0,0,0.000398439
3,GRACE (W R) & CO,1045309,8-K,1/28/2016,https://www.sec.gov/Archives/edgar/data/1045309/000104530916000125/gra012716ex104crosslicense.htm,,Y,Y,,,GCP Applied Technologies Inc.,Intellectual property license,,4360,-132.32,76.66,538,1039,0,0,4,12,291,587,29,58,0,0,3,7,14,45,105,12,0.11,23,0.03,0.44,47,89,0,0,0,0,0,37,15,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
4,GRACE (W R) & CO,1045309,8-K,1/28/2016,https://www.sec.gov/Archives/edgar/data/1045309/000104530916000125/gra012716ex105gracetransit.htm,,Y,Y,,,GCP Applied Technologies Inc.,License to use Grace Marks,,4385,-61.94,52.28,532,919,1,3,1,3,259,459,52,70,1,2,5,13,17,51,121,16,0.13,30,0.04,0.43,42,106,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,PERDOCEO EDUCATION CORP,1046568,10-K,2/28/2008,https://www.sec.gov/Archives/edgar/data/1046568/000119312508041800/dex1013.htm,,Y,Y,,,CEC Subsidiary,Management and administrative services,,1083,15.61,22.67,105,160,0,0,0,0,75,127,2,2,0,0,0,0,4,5,47,9,0.19,7,-0.01,0.33,6,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.011157034,0.0042882,0.007477839,0,0.005235827,0.007382585,0.001928132,0.006648054
1,MARRIOTT INTL INC,1048286,8-K,11/21/2011,https://www.sec.gov/Archives/edgar/data/1048286/000119312511317838/d257339dex101.htm,,Y,Y,,,Marriott Vacations Worlwide Corporation,"License, services, and development",,42679,-8.08,25.45,7774,15469,18,50,54,128,2704,7041,1843,2308,45,96,87,187,259,588,1553,353,0.23,426,0.03,0.42,343,1247,0,0,0,0,0,141,89,0,0,0,0,0,3,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
2,MARRIOTT INTL INC,1048286,8-K,11/21/2011,https://www.sec.gov/Archives/edgar/data/1048286/000119312511317838/d257339dex102.htm,,Y,Y,,,Marriott Vacations Worlwide Corporation,"License, services, and development",,42724,-2.26,26.47,7695,15374,17,41,35,81,2805,7302,1866,2266,39,78,67,161,246,609,1594,362,0.23,452,0.03,0.42,330,1268,0,0,0,0,0,140,97,0,0,0,0,0,2,0,0,0,0,0.009231674,0.009903589,0.011094208,0.006007816,0.005317266,0.006940336,0.003561366,0.009980119
1,MARRIOTT INTL INC,1048286,8-K,2/27/2018,https://www.sec.gov/Archives/edgar/data/1048286/000162828018002307/exhibit101-firstamendmentt.htm,,Y,Y,Y,1,Marriott Vacations Worlwide Corporation,"License, services, and development",,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017307503,0.001596288,0.011934563,0.001180105,0.001037836,0,0,0.008031908
2,MARRIOTT INTL INC,1048286,8-K,2/27/2018,https://www.sec.gov/Archives/edgar/data/1048286/000162828018002307/exhibit102-amendmenttoritz.htm,,Y,Y,Y,1,Marriott Vacations Worlwide Corporation,"License, services, and development",,1881,-20.06,32.41,364,832,0,0,0,0,179,480,83,118,0,0,1,2,6,24,63,15,0.24,18,0.04,0.42,19,13,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,BIOMARIN PHARMACEUTICAL INC,1048477,10-Q,5/5/2005,https://www.sec.gov/Archives/edgar/data/1048477/000119312505097646/dex101.htm,,Y,Y,,,"Hi-Tech Pharmacal Co., Inc. ",pharmaceutical product Orapred®,,4156,20.18,19.17,655,1066,2,6,1,1,316,540,59,77,0,0,1,7,32,84,322,19,0.06,44,0.03,0.4,35,186,0,1,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0.015374619,0.005780466,0.01721204,0.015104928,0.021615804,0.016622041,0.022892373,0.019199444
1,BIOMARIN PHARMACEUTICAL INC,1048477,8-K/A,7/6/2005,https://www.sec.gov/Archives/edgar/data/1048477/000119312505138175/dex101.htm,,Y,Y,,,Sereno,Phenoptin and Phenylase,,14727,4.04,24.62,2822,5073,17,42,12,17,1534,2709,169,307,11,34,13,33,166,385,658,72,0.11,132,0.05,0.39,146,363,0,1,0,0,0,49,45,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,BIOMARIN PHARMACEUTICAL INC,1048477,10-K,2/28/2008,https://www.sec.gov/Archives/edgar/data/1048477/000119312508040467/dex1030.htm,,Y,Y,,,Genzyme,Aldurazyme ,,11424,0.19,26.23,1991,3436,4,12,6,7,1102,1787,131,172,10,46,24,56,114,302,475,50,0.11,98,0.03,0.43,140,417,0,3,0,0,0,38,27,0,0,0,0,0,0,0,0,0,0,0.011393703,0.003262964,0.008094581,0.005843052,0.006422782,0.004005147,0.004814458,0.008700756
1,FEDEX CORP,1048911,8-K,12/19/2001,https://www.sec.gov/Archives/edgar/data/230211/000091205701543921/a2066292zex-10_1.htm,,Y,Y,,,The United States Postal Service,Transportation services,,869,-7.03,29.74,156,397,1,1,0,0,48,118,11,20,0,0,0,0,24,65,47,9,0.19,1,0.02,0.29,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
2,FEDEX CORP,1048911,8-K,12/19/2001,https://www.sec.gov/Archives/edgar/data/230211/000091205701543921/a2066292zex-10_2.htm,,Y,Y,Y,,The United States Postal Service,Transportation services,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
4,FEDEX CORP,1048911,8-K,12/19/2001,https://www.sec.gov/Archives/edgar/data/230211/000091205701543921/a2066292zex-10_4.htm,,Y,Y,Y,,The United States Postal Service,Transportation services,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00069028,0,0.002476571,0.000521844,0.001168674,0,0.002311246,0.001299614
5,FEDEX CORP,1048911,8-K,12/19/2001,https://www.sec.gov/Archives/edgar/data/230211/000091205701543921/a2066292zex-10_5.htm,,Y,Y,Y,,The United States Postal Service,Transportation services,,273,22.82,18.97,42,115,0,0,0,0,20,53,2,6,0,0,0,0,6,36,18,2,0.11,0,0.12,0.43,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000342466,0.001788236,0.002294888,0.009170472,0,0.001211221
1,FEDEX CORP,1048911,10-Q,1/13/2003,https://www.sec.gov/Archives/edgar/data/1048911/000104746903001173/a2100409zex-10_2.htm,,Y,Y,Y,1,The United States Postal Service,Transportation services,,308,17.14,20.73,61,157,0,0,0,0,19,56,4,10,0,0,0,0,10,35,18,3,0.17,2,0.06,0.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000257398,0,0,0,0,7.20E-05
1,FEDEX CORP,1048911,10-Q,3/21/2003,https://www.sec.gov/Archives/edgar/data/1048911/000104746903009639/a2105997zex-10_1.htm,,Y,Y,Y,,The United States Postal Service,Transportation services,,2260,16.39,17.49,446,1162,0,0,0,0,218,593,18,63,0,0,0,0,67,184,139,38,0.27,24,0,0.3,5,62,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0.002475191,0.000252771,0.000762393,0.000198538,0,0,0,0.000858808
1,FEDEX CORP,1048911,10-Q,12/19/2003,https://www.sec.gov/Archives/edgar/data/1048911/000110465903028983/a03-6330_1ex10d1.htm,,Y,Y,Y,,The United States Postal Service,Transportation services,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001258357,0,0.001755103,0.000296108,0.000663137,0,0.001311462,0.001025745
1,FEDEX CORP,1048911,10-Q,3/18/2004,https://www.sec.gov/Archives/edgar/data/1048911/000110465904007875/a04-3498_1ex10d1.htm,,Y,Y,Y,3,The United States Postal Service,Transportation services,,970,0.56,23.02,228,558,0,0,2,4,84,187,6,20,0,0,0,0,59,153,46,8,0.17,10,0.01,0.19,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,FEDEX CORP,1048911,10-Q,9/24/2004,https://www.sec.gov/Archives/edgar/data/1048911/000110465904028468/a04-10810_1ex10d1.htm,,Y,Y,Y,,The United States Postal Service,Transportation services,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000878363,0,0,0,0,0,0.000152666
1,FEDEX CORP,1048911,10-Q,12/22/2005,https://www.sec.gov/Archives/edgar/data/1048911/000110465905062337/a05-22002_1ex10d1.htm,,Y,Y,Y,,The United States Postal Service,Transportation services,,296,31.72,13.9,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000398006,0.001101877,0.000373772,0,0,0,0,0.000383545
1,FEDEX CORP,1048911,10-K,7/14/2006,https://www.sec.gov/Archives/edgar/data/1048911/000110465906046980/a06-14845_1ex10d55.htm,,Y,Y,,,The United States Postal Service,Transportation services,,887,11.11,19.14,190,460,2,2,0,0,70,139,6,19,0,0,0,0,48,127,42,10,0.24,12,0,0.23,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003390721,0,0.001837819,0.000404194,0,0,0,0.001376709
1,FEDEX CORP,1048911,10-Q,9/25/2006,https://www.sec.gov/Archives/edgar/data/1048911/000136231006000193/c70018exv10w1.htm,,Y,Y,,,The United States Postal Service,Transportation services,,296,31.72,13.81,23,47,1,2,0,0,11,24,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003403418,0,0.001844701,0.000405708,0,0,0,0.001381864
2,FEDEX CORP,1048911,10-Q,9/25/2006,https://www.sec.gov/Archives/edgar/data/1048911/000136231006000193/c70018exv10w2.htm,,Y,Y,,,The United States Postal Service,Transportation services,,14764,0.9,25.78,2712,5443,18,42,7,21,1057,2310,198,322,12,19,10,36,258,449,701,191,0.27,112,0.02,0.37,62,274,0,0,0,0,0,7,19,0,0,0,0,0,0,0,0,0,0,0.003169338,0.00128905,0.001740888,0.001616378,0.00098273,0.001280933,0.000571629,0.002132383
2,FEDEX CORP,1048911,10-Q,12/22/2006,https://www.sec.gov/Archives/edgar/data/1048911/000136231006000431/c70124exv10w2.htm,,Y,Y,Y,,The United States Postal Service,Transportation services,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242811,0,0,0,0,6.79E-05
1,FEDEX CORP,1048911,10-K,7/13/2007,https://www.sec.gov/Archives/edgar/data/1048911/000095014407006556/g08210exv10w15.htm,,Y,Y,Y,,The United States Postal Service,Transportation services,,296,31.72,13.81,22,46,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,FEDEX CORP,1048911,10-Q,9/21/2007,https://www.sec.gov/Archives/edgar/data/1048911/000136231007002282/c71229exv10w1.htm,,Y,Y,Y,,The United States Postal Service,Transportation services,,296,31.72,13.81,23,47,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217279,0,0,0,0,6.08E-05
1,FEDEX CORP,1048911,10-Q,3/20/2008,https://www.sec.gov/Archives/edgar/data/1048911/000136231008001542/c72729exv10w1.htm,,Y,Y,Y,,The United States Postal Service,Transportation services,,257,42.85,14.12,49,130,0,0,0,0,19,59,3,8,0,0,0,0,10,37,14,0,0,1,0.07,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001242571,0.000344966,0,0,0,0,0.000312488
1,FEDEX CORP,1048911,10-Q,12/19/2008,https://www.sec.gov/Archives/edgar/data/1048911/000136231008008386/c78389exv10w1.htm,,Y,Y,Y,,The United States Postal Service,Transportation services,,296,31.72,13.81,23,51,1,2,0,0,12,30,0,0,0,0,0,0,4,4,20,2,0.1,4,0.14,0.43,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853975,0.000237083,0,0,0,0,0.000214762
